pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,gaia_dist,st_teff,st_mass,st_rad,pl_eqt,pl_masse,pl_rade,pl_ratdor,pl_disc,pl_telescope,pl_pelink,pl_edelink,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age
Kepler-943,Kepler-943 b,Transit,1,49.77014380,2473.02,5612.00,0.93,0.91,,,5.930,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kic_6185331_b/,,,4.50,,,-0.070,[Fe/H],4.270
Kepler-944,Kepler-944 b,Transit,1,43.31677370,1401.83,5409.00,0.86,0.83,,,2.630,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-944_b/,,,4.54,,,-0.110,[Fe/H],4.470
Kepler-945,Kepler-945 b,Transit,1,31.00338140,1731.27,5718.00,0.97,0.97,,,2.630,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-945_b/,,,4.46,,,-0.010,[Fe/H],4.470
Kepler-946,Kepler-946 b,Transit,1,11.79162572,1175.01,5665.00,0.94,0.93,,,1.930,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-946_b/,,,4.47,,,-0.090,[Fe/H],4.170
Kepler-947,Kepler-947 b,Transit,1,26.96443170,1817.57,5508.00,0.90,0.87,,,2.280,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-947_b/,,,4.52,,,-0.070,[Fe/H],4.270
Kepler-948,Kepler-948 b,Transit,1,7.76846622,890.06,5679.00,0.96,0.94,,,1.850,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-948_b/,,,4.47,,,-0.020,[Fe/H],4.170
Kepler-949,Kepler-949 b,Transit,1,8.68930730,492.95,5403.00,0.89,0.86,,,2.910,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-949_b/,,,4.53,,,0.010,[Fe/H],4.570
Kepler-95,Kepler-95 b,Transit,1,11.52310000,451.38,5699.00,1.08,1.41,,13.00000,3.420,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-95_b/,,,4.17,,0.5400,0.300,[Fe/H],5.630
Kepler-950,Kepler-950 b,Transit,1,98.71804060,2313.32,5857.00,1.02,1.02,,,8.980,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-950_b/,,,4.44,,,0.020,[Fe/H],3.800
Kepler-951,Kepler-951 b,Transit,1,71.52530845,386.75,4834.00,0.77,0.73,,,5.590,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-951_b/,,,4.60,,,-0.010,[Fe/H],4.270
Kepler-952,Kepler-952 b,Transit,1,130.35469190,1354.85,5730.00,1.00,0.99,,,7.650,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-952_b/,,,4.45,,,0.060,[Fe/H],4.270
Kepler-953,Kepler-953 b,Transit,2,88.40655258,1123.79,5416.00,0.95,0.99,,,4.210,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-953_b/,,,4.42,,,0.260,[Fe/H],8.710
Kepler-953,Kepler-953 c,Transit,2,9.10967112,1123.79,5416.00,0.95,0.99,,,1.190,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-953_c/,,,4.42,,,0.260,[Fe/H],8.710
Kepler-954,Kepler-954 b,Transit,1,16.78176602,217.16,4990.00,0.82,0.76,,,2.320,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-954_b/,,,4.59,,,0.020,[Fe/H],3.390
Kepler-955,Kepler-955 b,Transit,1,14.53244172,559.19,5350.00,0.89,0.84,,,3.130,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-955_b/,,,4.54,,,0.020,[Fe/H],4.370
Kepler-956,Kepler-956 b,Transit,1,5.24867263,553.64,6040.00,1.10,1.15,,,3.000,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-956_b/,,,4.36,,,0.020,[Fe/H],3.470
Kepler-957,Kepler-957 b,Transit,1,5.90741354,844.37,4963.00,0.81,0.75,,,5.500,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-957_b/,,,4.60,,,-0.010,[Fe/H],2.750
Kepler-958,Kepler-958 b,Transit,1,9.76788050,455.69,5421.00,0.91,0.86,,,2.060,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-958_b/,,,4.53,,,0.010,[Fe/H],4.370
Kepler-959,Kepler-959 b,Transit,1,14.80074836,826.76,7005.00,1.60,2.01,,,4.380,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-959_b/,,,4.04,,,0.020,[Fe/H],1.350
Kepler-96,Kepler-96 b,Transit,1,16.23850000,123.32,5690.00,1.00,1.02,,8.46000,2.670,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-96_b/,,,4.42,,1.5400,0.040,[Fe/H],2.340
Kepler-960,Kepler-960 b,Transit,1,3.12686223,287.28,4755.00,0.77,0.72,,,2.290,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-960_b/,,,4.61,,,0.020,[Fe/H],3.630
Kepler-961,Kepler-961 b,Transit,1,16.87727414,583.96,5582.00,0.96,0.90,,,2.550,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-961_b/,,,4.51,,,0.050,[Fe/H],2.820
Kepler-962,Kepler-962 b,Transit,1,12.05707239,416.43,5478.00,0.93,0.86,,,1.970,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-962_b/,,,4.54,,,0.010,[Fe/H],2.400
Kepler-963,Kepler-963 b,Transit,1,9.97683705,788.83,5461.00,0.91,0.87,,,2.660,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-963_b/,,,4.52,,,-0.020,[Fe/H],4.070
Kepler-964,Kepler-964 b,Transit,1,13.52251060,460.62,5427.00,0.93,0.84,,,2.120,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-964_b/,,,4.55,,,0.030,[Fe/H],1.910
Kepler-965,Kepler-965 b,Transit,1,134.25272980,592.73,5886.00,1.05,1.15,,,3.380,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-965_b/,,,4.33,,,0.030,[Fe/H],5.500
Kepler-966,Kepler-966 b,Transit,1,99.74762200,1058.90,5840.00,1.02,1.02,,,4.130,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-966_b/,,,4.43,,,0.040,[Fe/H],4.070
Kepler-967,Kepler-967 c,Transit,2,198.71125020,372.18,5178.00,0.84,0.80,,,3.650,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-967_c/,,,4.56,,,-0.030,[Fe/H],5.890
Kepler-967,Kepler-967 b,Transit,2,13.22713379,372.18,5178.00,0.84,0.80,,,2.350,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-967_b/,,,4.56,,,-0.030,[Fe/H],5.890
Kepler-968,Kepler-968 b,Transit,2,3.69298373,292.78,4598.00,0.76,0.70,,,2.000,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-968_b/,,,4.63,,,0.130,[Fe/H],2.140
Kepler-968,Kepler-968 c,Transit,2,5.70940492,292.78,4598.00,0.76,0.70,,,1.690,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-968_c/,,,4.63,,,0.130,[Fe/H],2.140
Kepler-969,Kepler-969 b,Transit,2,34.17317140,394.80,5214.00,0.92,0.82,,,2.070,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-969_b/,,,4.57,,,0.220,[Fe/H],1.510
Kepler-969,Kepler-969 c,Transit,2,1.68293460,394.80,5214.00,0.92,0.82,,,0.990,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-969_c/,,,4.57,,,0.220,[Fe/H],1.510
Kepler-97,Kepler-97 c,Radial Velocity,2,789.00000000,405.58,5779.00,0.94,0.98,,344.00000,,,2014,10 m Keck I Telescope,,,,4.43,,1.5300,-0.200,[Fe/H],8.420
Kepler-97,Kepler-97 b,Transit,2,2.58664000,405.58,5779.00,0.94,0.98,,3.51000,1.480,,2014,0.95 m Kepler Telescope,,,,4.43,,1.5300,-0.200,[Fe/H],8.420
Kepler-970,Kepler-970 b,Transit,1,16.73652231,334.73,4511.00,0.70,0.67,,,2.770,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-970_b/,,,4.64,,,-0.080,[Fe/H],4.680
Kepler-971,Kepler-971 b,Transit,1,9.59070716,341.67,5431.00,0.88,0.85,,,2.130,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-971_b/,,,4.54,,,-0.060,[Fe/H],4.470
Kepler-972,Kepler-972 b,Transit,1,7.03932553,1239.70,6146.00,1.15,1.22,,,4.650,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-972_b/,,,4.33,,,0.040,[Fe/H],2.820
Kepler-973,Kepler-973 b,Transit,1,49.60773310,331.57,5213.00,0.86,0.78,,,1.960,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-973_b/,,,4.58,,,-0.060,[Fe/H],2.290
Kepler-974,Kepler-974 b,Transit,1,4.19449651,134.83,3687.00,0.52,0.50,,,1.570,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-974_b/,,,4.76,,,0.070,[Fe/H],4.370
Kepler-975,Kepler-975 b,Transit,1,1.97034246,431.37,4897.00,0.80,0.75,,,1.480,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-975_b/,,,4.59,,,0.070,[Fe/H],3.890
Kepler-976,Kepler-976 b,Transit,1,105.95641480,1042.07,5232.00,0.87,0.83,,,3.960,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-976_b/,,,4.55,,,0.070,[Fe/H],4.680
Kepler-977,Kepler-977 b,Transit,1,26.85328322,578.18,5315.00,0.87,0.83,,,2.620,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-977_b/,,,4.55,,,-0.010,[Fe/H],4.570
Kepler-978,Kepler-978 b,Transit,1,49.62215090,1040.58,6002.00,1.07,1.09,,,2.990,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-978_b/,,,4.38,,,-0.010,[Fe/H],3.630
Kepler-979,Kepler-979 b,Transit,1,8.08801350,586.16,5310.00,0.87,0.83,,,2.720,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-979_b/,,,4.54,,,-0.020,[Fe/H],4.570
Kepler-98,Kepler-98 b,Transit,1,1.54168000,353.87,5539.00,0.99,1.11,,3.55000,1.990,,2014,0.95 m Kepler Telescope,,,,4.34,,1.1200,0.180,[Fe/H],2.790
Kepler-980,Kepler-980 b,Transit,1,11.55102504,988.67,5935.00,1.05,1.06,,,2.670,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-980_b/,,,4.41,,,0.010,[Fe/H],3.550
Kepler-981,Kepler-981 b,Transit,1,4.46975774,900.80,5718.00,0.98,0.96,,,2.310,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-981_b/,,,4.47,,,0.010,[Fe/H],4.070
Kepler-982,Kepler-982 b,Transit,1,15.77382210,820.25,6139.00,1.16,1.29,,,2.250,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-982_b/,,,4.28,,,0.050,[Fe/H],3.550
Kepler-983,Kepler-983 b,Transit,1,60.08550820,,6052.00,1.13,1.08,,,2.360,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-983_b/,,,4.42,,,0.120,[Fe/H],1.410
